Date,Open,High,Low,Close,Adj Close,Volume
2023-04-27,407.000000,412.690002,406.739990,412.410004,410.883728,92968400
2023-04-28,411.489990,415.940002,411.429993,415.929993,414.390686,89335600
2023-05-01,415.470001,417.619995,415.269989,415.510010,413.972260,62122300
2023-05-02,414.769989,414.820007,407.820007,410.839996,409.319550,103998500
2023-05-03,411.359985,413.869995,407.769989,408.019989,406.509979,91531800
2023-05-04,406.929993,407.269989,403.739990,405.130005,403.630676,94901900
2023-05-05,408.910004,413.720001,408.640015,412.630005,411.102936,87844000
2023-05-08,412.970001,413.239990,411.279999,412.739990,411.212494,50046800
2023-05-09,411.130005,412.089996,410.690002,410.929993,409.409210,49220100
2023-05-10,413.880005,414.540009,408.869995,412.850006,411.322113,96142900
2023-05-11,411.950012,412.429993,409.970001,412.130005,410.604767,70157100
2023-05-12,413.420013,413.640015,409.070007,411.589996,410.066772,70439400
2023-05-15,412.220001,413.429993,410.230011,413.010010,411.481506,54289400
2023-05-16,411.859985,412.820007,410.239990,410.250000,408.731720,57705500
2023-05-17,412.350006,415.859985,410.640015,415.230011,413.693298,87287000
2023-05-18,414.899994,419.670013,414.670013,419.230011,417.678497,97177200
2023-05-19,420.170013,420.720001,417.350006,418.619995,417.070740,103679700
2023-05-22,418.640015,420.390015,417.350006,418.790009,417.240143,60745400
2023-05-23,417.079987,418.720001,413.679993,414.089996,412.557526,86383500
2023-05-24,412.420013,412.820007,409.880005,411.089996,409.568604,89213700
2023-05-25,414.739990,416.160004,412.410004,414.649994,413.115448,90961600
2023-05-26,415.329987,420.769989,415.250000,420.019989,418.465546,93830000
2023-05-30,422.029999,422.579987,418.739990,420.179993,418.624969,72216000
2023-05-31,418.279999,419.220001,416.220001,417.850006,416.303619,110811800
2023-06-01,418.089996,422.920013,416.790009,421.820007,420.258911,88865000
2023-06-02,424.500000,428.739990,423.950012,427.920013,426.336334,91366700
2023-06-05,428.279999,429.619995,426.369995,427.100006,425.519379,65460200
2023-06-06,426.670013,428.579987,425.989990,428.029999,426.445923,64022200
2023-06-07,428.440002,429.619995,426.109985,426.549988,424.971375,85373300
2023-06-08,426.619995,429.600006,425.820007,429.130005,427.541870,61952800
2023-06-09,429.959991,431.989990,428.869995,429.899994,428.308990,85742800
2023-06-12,430.920013,433.880005,430.170013,433.799988,432.194550,76104300
2023-06-13,435.320007,437.329987,434.630005,436.660004,435.043976,95899700
2023-06-14,437.010010,439.059998,433.589996,437.179993,435.562042,100612100
2023-06-15,436.329987,443.899994,436.230011,442.600006,440.962006,110303100
2023-06-16,443.019989,443.609985,438.970001,439.459991,439.459991,114121300
2023-06-20,437.450012,438.369995,435.029999,437.179993,437.179993,76160400
2023-06-21,436.160004,436.989990,434.329987,434.940002,434.940002,76982300
2023-06-22,433.950012,436.619995,433.600006,436.510010,436.510010,70637200
2023-06-23,432.929993,435.059998,432.470001,433.209991,433.209991,92074500
2023-06-26,432.619995,434.609985,431.190002,431.440002,431.440002,72823600
2023-06-27,432.350006,436.809998,431.880005,436.170013,436.170013,72813700
2023-06-28,435.049988,437.440002,434.410004,436.390015,436.390015,75636000
2023-06-29,435.959991,438.279999,435.540009,438.109985,438.109985,67882300
2023-06-30,441.440002,444.299988,441.109985,443.279999,443.279999,104921500
2023-07-03,442.920013,444.079987,442.630005,443.790009,443.790009,32793400
2023-07-05,441.910004,443.890015,441.899994,443.130005,443.130005,58418400
2023-07-06,439.420013,440.100006,437.059998,439.660004,439.660004,80658300
2023-07-07,438.630005,442.640015,438.299988,438.549988,438.549988,86076100
2023-07-10,438.179993,439.839996,437.589996,439.660004,439.660004,62443500
2023-07-11,440.450012,442.970001,439.440002,442.459991,442.459991,64463800
2023-07-12,446.390015,447.480011,444.910004,446.019989,446.019989,91924500
2023-07-13,447.899994,450.380005,447.450012,449.559998,449.559998,72425200
2023-07-14,450.480011,451.359985,448.489990,449.279999,449.279999,69761800
2023-07-17,449.130005,451.929993,449.079987,450.839996,450.839996,52680200
2023-07-18,450.500000,454.859985,450.049988,454.190002,454.190002,80744400
2023-07-19,455.010010,456.429993,454.109985,455.200012,455.200012,65891700
2023-07-20,454.170013,455.100006,451.440002,452.179993,452.179993,70591600
2023-07-21,453.959991,454.170013,452.170013,452.179993,452.179993,71245400
2023-07-24,453.369995,455.040009,452.299988,454.200012,454.200012,54023400
2023-07-25,453.920013,456.739990,453.869995,455.440002,455.440002,55191200
2023-07-26,454.470001,456.989990,453.380005,455.510010,455.510010,71052900
2023-07-27,459.019989,459.440002,451.549988,452.489990,452.489990,92194400
2023-07-28,455.880005,457.779999,452.489990,456.920013,456.920013,80011800
2023-07-31,457.410004,458.160004,456.049988,457.790009,457.790009,62040400
2023-08-01,456.269989,457.250000,455.489990,456.480011,456.480011,55291500
2023-08-02,453.250000,453.519989,449.350006,450.130005,450.130005,93933400
2023-08-03,448.040009,450.790009,447.369995,448.839996,448.839996,64276100
2023-08-04,450.720001,452.899994,446.269989,446.809998,446.809998,100052300
2023-08-07,448.709991,450.869995,447.989990,450.709991,450.709991,58357500
2023-08-08,448.079987,450.700012,445.269989,448.750000,448.750000,71361300
2023-08-09,449.029999,449.200012,444.959991,445.750000,445.750000,78789600
2023-08-10,448.190002,451.700012,444.700012,445.910004,445.910004,93005500
2023-08-11,443.970001,446.700012,443.350006,445.649994,445.649994,68664600
2023-08-14,444.700012,448.109985,444.380005,448.109985,448.109985,47867400
2023-08-15,446.269989,446.640015,442.299988,442.890015,442.890015,75707500
2023-08-16,442.459991,444.179993,439.529999,439.640015,439.640015,80107200
2023-08-17,441.160004,441.429993,435.750000,436.290009,436.290009,95711300
2023-08-18,433.369995,437.570007,433.010010,436.500000,436.500000,98758400
2023-08-21,437.549988,440.109985,435.320007,439.339996,439.339996,68719000
2023-08-22,441.179993,441.179993,437.570007,438.149994,438.149994,65062900
2023-08-23,439.250000,443.670013,439.100006,443.029999,443.029999,68441000
2023-08-24,444.690002,445.220001,436.859985,436.890015,436.890015,88517300
2023-08-25,438.679993,441.299988,435.000000,439.970001,439.970001,102297000
2023-08-28,442.239990,443.399994,439.970001,442.760010,442.760010,61524300
